id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KLHL25	1	0.83567	0.83597	0.971581	16176	0	0.59383	0.16433	0.16417	0.925858	3253	0	0.59383
IGFBP2	1	0.83567	0.83597	0.971581	16177	0	0.59383	0.16433	0.16417	0.925858	3210	0	0.59383
MEIG1	1	0.83567	0.83597	0.971581	16178	0	0.59383	0.16433	0.16417	0.925858	3209	0	0.59383
DCUN1D1	1	0.83567	0.83597	0.971581	16179	0	0.59383	0.16433	0.16417	0.925858	3211	0	0.59383
LIX1	1	0.83567	0.83597	0.971581	16180	0	0.59383	0.16433	0.16417	0.925858	3237	0	0.59383
EPHB2	1	0.83567	0.83597	0.971581	16181	0	0.59383	0.16433	0.16417	0.925858	3186	0	0.59383
SHFM1	1	0.83567	0.83597	0.971581	16182	0	0.59383	0.16433	0.16417	0.925858	3274	0	0.59383
TMEM92	1	0.83567	0.83597	0.971581	16183	0	0.59383	0.16433	0.16417	0.925858	3326	0	0.59383
CCL17	1	0.83567	0.83597	0.971581	16184	0	0.59383	0.16433	0.16417	0.925858	3322	0	0.59383
MAR-11	1	0.83567	0.83597	0.971581	16185	0	0.59383	0.16433	0.16417	0.925858	3263	0	0.59383
TPD52	1	0.83567	0.83597	0.971581	16186	0	0.59383	0.16433	0.16417	0.925858	3277	0	0.59383
GABPA	1	0.83567	0.83597	0.971581	16187	0	0.59383	0.16433	0.16417	0.925858	3311	0	0.59383
PPM1H	1	0.83567	0.83597	0.971581	16188	0	0.59383	0.16433	0.16417	0.925858	3279	0	0.59383
CCDC61	1	0.83567	0.83597	0.971581	16189	0	0.59383	0.16433	0.16417	0.925858	3292	0	0.59383
RDH14	1	0.83567	0.83597	0.971581	16190	0	0.59383	0.16433	0.16417	0.925858	3231	0	0.59383
GM2933	1	0.83567	0.83597	0.971581	16191	0	0.59383	0.16433	0.16417	0.925858	3220	0	0.59383
OLFR954	1	0.83567	0.83597	0.971581	16192	0	0.59383	0.16433	0.16417	0.925858	3307	0	0.59383
FKBP1A	1	0.83567	0.83597	0.971581	16193	0	0.59383	0.16433	0.16417	0.925858	3212	0	0.59383
FOXC1	1	0.83567	0.83597	0.971581	16194	0	0.59383	0.16433	0.16417	0.925858	3278	0	0.59383
TTLL9	1	0.83567	0.83597	0.971581	16195	0	0.59383	0.16433	0.16417	0.925858	3251	0	0.59383
FAM108C	1	0.83567	0.83597	0.971581	16196	0	0.59383	0.16433	0.16417	0.925858	3196	0	0.59383
RPGRIP1	1	0.83567	0.83597	0.971581	16197	0	0.59383	0.16433	0.16417	0.925858	3233	0	0.59383
GM9112	1	0.83567	0.83597	0.971581	16198	0	0.59383	0.16433	0.16417	0.925858	3286	0	0.59383
TJP2	1	0.83567	0.83597	0.971581	16199	0	0.59383	0.16433	0.16417	0.925858	3264	0	0.59383
TNKS	1	0.83567	0.83597	0.971581	16200	0	0.59383	0.16433	0.16417	0.925858	3290	0	0.59383
METTL11A	1	0.83567	0.83597	0.971581	16201	0	0.59383	0.16433	0.16417	0.925858	3287	0	0.59383
SERP1	1	0.83567	0.83597	0.971581	16202	0	0.59383	0.16433	0.16417	0.925858	3228	0	0.59383
GM1045	1	0.83567	0.83597	0.971581	16203	0	0.59383	0.16433	0.16417	0.925858	3215	0	0.59383
LRRC8B	1	0.83567	0.83597	0.971581	16204	0	0.59383	0.16433	0.16417	0.925858	3248	0	0.59383
ABCC5	1	0.83567	0.83597	0.971581	16205	0	0.59383	0.16433	0.16417	0.925858	3283	0	0.59383
MBD2	1	0.83567	0.83597	0.971581	16206	0	0.59383	0.16433	0.16417	0.925858	3217	0	0.59383
OLFR1386	1	0.83567	0.83597	0.971581	16207	0	0.59383	0.16433	0.16417	0.925858	3285	0	0.59383
NRBF2	1	0.83567	0.83597	0.971581	16208	0	0.59383	0.16433	0.16417	0.925858	3284	0	0.59383
CHADL	1	0.83567	0.83597	0.971581	16209	0	0.59383	0.16433	0.16417	0.925858	3273	0	0.59383
GALNT13	1	0.83567	0.83597	0.971581	16210	0	0.59383	0.16433	0.16417	0.925858	3259	0	0.59383
ACTR6	1	0.83567	0.83597	0.971581	16211	0	0.59383	0.16433	0.16417	0.925858	3280	0	0.59383
MESP2	1	0.83567	0.83597	0.971581	16212	0	0.59383	0.16433	0.16417	0.925858	3275	0	0.59383
EAR1	1	0.83567	0.83597	0.971581	16213	0	0.59383	0.16433	0.16417	0.925858	3299	0	0.59383
OTUD6B	1	0.83567	0.83597	0.971581	16214	0	0.59383	0.16433	0.16417	0.925858	3297	0	0.59383
OLFR1371	1	0.83567	0.83597	0.971581	16215	0	0.59383	0.16433	0.16417	0.925858	3268	0	0.59383
TRADD	1	0.83567	0.83597	0.971581	16216	0	0.59383	0.16433	0.16417	0.925858	3303	0	0.59383
UCN	1	0.83567	0.83597	0.971581	16217	0	0.59383	0.16433	0.16417	0.925858	3319	0	0.59383
ORMDL3	1	0.83567	0.83597	0.971581	16218	0	0.59383	0.16433	0.16417	0.925858	3232	0	0.59383
ZFP335	1	0.83567	0.83597	0.971581	16219	0	0.59383	0.16433	0.16417	0.925858	3238	0	0.59383
FEZF2	1	0.83567	0.83597	0.971581	16220	0	0.59383	0.16433	0.16417	0.925858	3296	0	0.59383
BC020535	1	0.83567	0.83597	0.971581	16221	0	0.59383	0.16433	0.16417	0.925858	3252	0	0.59383
CD55	1	0.83567	0.83597	0.971581	16222	0	0.59383	0.16433	0.16417	0.925858	3255	0	0.59383
CACNG1	1	0.83567	0.83597	0.971581	16223	0	0.59383	0.16433	0.16417	0.925858	3315	0	0.59383
INSL3	1	0.83567	0.83597	0.971581	16224	0	0.59383	0.16433	0.16417	0.925858	3313	0	0.59383
PNP	1	0.83567	0.83597	0.971581	16225	0	0.59383	0.16433	0.16417	0.925858	3219	0	0.59383
BLCAP	1	0.83567	0.83597	0.971581	16226	0	0.59383	0.16433	0.16417	0.925858	3295	0	0.59383
COG6	1	0.83567	0.83597	0.971581	16227	0	0.59383	0.16433	0.16417	0.925858	3226	0	0.59383
CTSF	1	0.83567	0.83597	0.971581	16228	0	0.59383	0.16433	0.16417	0.925858	3195	0	0.59383
FREM3	1	0.83567	0.83597	0.971581	16229	0	0.59383	0.16433	0.16417	0.925858	3202	0	0.59383
CLIP2	1	0.83567	0.83597	0.971581	16230	0	0.59383	0.16433	0.16417	0.925858	3201	0	0.59383
SGSM2	1	0.83567	0.83597	0.971581	16231	0	0.59383	0.16433	0.16417	0.925858	3199	0	0.59383
CYPT4	1	0.83567	0.83597	0.971581	16232	0	0.59383	0.16433	0.16417	0.925858	3189	0	0.59383
BNIP3	1	0.83567	0.83597	0.971581	16233	0	0.59383	0.16433	0.16417	0.925858	3188	0	0.59383
CARD10	1	0.83567	0.83597	0.971581	16234	0	0.59383	0.16433	0.16417	0.925858	3200	0	0.59383
CYSLTR2	1	0.83567	0.83597	0.971581	16235	0	0.59383	0.16433	0.16417	0.925858	3247	0	0.59383
KIF3B	1	0.83567	0.83597	0.971581	16236	0	0.59383	0.16433	0.16417	0.925858	3227	0	0.59383
CHD8	1	0.83567	0.83597	0.971581	16237	0	0.59383	0.16433	0.16417	0.925858	3223	0	0.59383
OLFR765	1	0.83567	0.83597	0.971581	16238	0	0.59383	0.16433	0.16417	0.925858	3222	0	0.59383
DEFA22	1	0.83567	0.83597	0.971581	16239	0	0.59383	0.16433	0.16417	0.925858	3250	0	0.59383
TDPOZ1	1	0.83567	0.83597	0.971581	16240	0	0.59383	0.16433	0.16417	0.925858	3243	0	0.59383
YWHAH	1	0.83567	0.83597	0.971581	16241	0	0.59383	0.16433	0.16417	0.925858	3242	0	0.59383
CPNE9	1	0.83567	0.83597	0.971581	16242	0	0.59383	0.16433	0.16417	0.925858	3256	0	0.59383
PPP4R2	1	0.83567	0.83597	0.971581	16243	0	0.59383	0.16433	0.16417	0.925858	3302	0	0.59383
ANKRD24	1	0.83567	0.83597	0.971581	16244	0	0.59383	0.16433	0.16417	0.925858	3324	0	0.59383
AFG3L1	1	0.83567	0.83597	0.971581	16245	0	0.59383	0.16433	0.16417	0.925858	3305	0	0.59383
GATA2	1	0.83567	0.83597	0.971581	16246	0	0.59383	0.16433	0.16417	0.925858	3308	0	0.59383
SARM1	1	0.83567	0.83597	0.971581	16247	0	0.59383	0.16433	0.16417	0.925858	3310	0	0.59383
OLFR872	1	0.83567	0.83597	0.971581	16248	0	0.59383	0.16433	0.16417	0.925858	3312	0	0.59383
D0H4S114	1	0.83567	0.83597	0.971581	16249	0	0.59383	0.16433	0.16417	0.925858	3298	0	0.59383
UMPS	1	0.83567	0.83597	0.971581	16250	0	0.59383	0.16433	0.16417	0.925858	3304	0	0.59383
OLFR284	1	0.83567	0.83597	0.971581	16251	0	0.59383	0.16433	0.16417	0.925858	3329	0	0.59383
SNRPD1	1	0.83567	0.83597	0.971581	16252	0	0.59383	0.16433	0.16417	0.925858	3330	0	0.59383
GM4684	1	0.83567	0.83597	0.971581	16253	0	0.59383	0.16433	0.16417	0.925858	3214	0	0.59383
GM20580	1	0.83567	0.83597	0.971581	16254	0	0.59383	0.16433	0.16417	0.925858	3323	0	0.59383
ID2	1	0.83567	0.83597	0.971581	16255	0	0.59383	0.16433	0.16417	0.925858	3325	0	0.59383
1700009P17RIK	1	0.83567	0.83597	0.971581	16256	0	0.59383	0.16433	0.16417	0.925858	3258	0	0.59383
MRTO4	1	0.83567	0.83597	0.971581	16257	0	0.59383	0.16433	0.16417	0.925858	3205	0	0.59383
CHIC1	1	0.83567	0.83597	0.971581	16258	0	0.59383	0.16433	0.16417	0.925858	3225	0	0.59383
DBPHT2	1	0.83567	0.83597	0.971581	16259	0	0.59383	0.16433	0.16417	0.925858	3234	0	0.59383
GM17365	1	0.83567	0.83597	0.971581	16260	0	0.59383	0.16433	0.16417	0.925858	3224	0	0.59383
DBP	1	0.83567	0.83597	0.971581	16261	0	0.59383	0.16433	0.16417	0.925858	3236	0	0.59383
SERPINE1	1	0.83567	0.83597	0.971581	16262	0	0.59383	0.16433	0.16417	0.925858	3235	0	0.59383
FGF16	5	0.8788	0.87915	0.98771	16263	0	0.0075964	0.59247	0.59282	0.970422	10572	0	0.0075964
F2RL2	5	0.8788	0.87915	0.98771	16264	0	0.0075964	0.59247	0.59282	0.970422	10455	0	0.0075964
2310004I24RIK	5	0.8788	0.87915	0.98771	16265	0	0.0075964	0.29715	0.30793	0.964979	5391	1	0.0075964
CXCR4	5	0.8788	0.87915	0.98771	16266	0	0.0075964	0.12496	0.17377	0.925858	2573	1	0.0075964
TNRC6A	5	0.8788	0.87915	0.98771	16267	0	0.0075964	0.73302	0.73316	0.97199	13364	0	0.0075964
EFCAB5	5	0.8788	0.87915	0.98771	16268	0	0.0075964	0.80991	0.81026	0.97199	13828	0	0.0075964
PTPN6	5	0.8788	0.87915	0.98771	16269	0	-0.99622	0.9375	0.93774	0.987989	17628	0	-0.99622
REC8	5	0.8788	0.87915	0.98771	16270	0	0.0075964	0.19817	0.22786	0.964979	4028	1	0.0075964
TTC38	5	0.8788	0.87915	0.98771	16271	0	0.0075964	0.29715	0.30793	0.964979	5409	1	0.0075964
DNAJC21	5	0.8788	0.87915	0.98771	16272	0	0.0075964	0.29715	0.30793	0.964979	5304	1	0.0075964
AGAP1	5	0.8788	0.87915	0.98771	16273	0	0.0075964	0.59247	0.59282	0.970422	10554	0	0.0075964
NDUFS2	5	0.8788	0.87915	0.98771	16274	0	-0.99622	0.99516	0.99512	0.998386	18794	0	-0.99622
ZBTB20	5	0.8788	0.87915	0.98771	16275	0	0.0075964	0.19817	0.22786	0.964979	4024	1	0.0075964
ATAT1	5	0.8788	0.87915	0.98771	16276	0	-0.99622	0.59247	0.59282	0.970422	10560	0	-0.99622
KCNRG	5	0.8788	0.87915	0.98771	16277	0	0.59383	0.080816	0.13596	0.898168	2062	2	0.59383
MMP1B	5	0.8788	0.87915	0.98771	16278	0	0.0075964	0.12496	0.17377	0.925858	2609	1	0.0075964
PCCA	5	0.8788	0.87915	0.98771	16279	0	0.0075964	0.053365	0.093958	0.883486	1624	1	0.0075964
OLFR183	5	0.8788	0.87915	0.98771	16280	0	0.59383	0.29715	0.30793	0.964979	5247	1	0.59383
PMS1	5	0.8788	0.87915	0.98771	16281	0	-0.99622	0.087229	0.14566	0.925858	2107	2	-0.99622
BC088983	5	0.8788	0.87915	0.98771	16282	0	0.010129	0.43081	0.43148	0.966282	8277	0	0.010129
LECT1	5	0.8788	0.87915	0.98771	16283	0	0.59383	0.040368	0.073872	0.883486	1219	2	0.59383
CDH13	5	0.8788	0.87915	0.98771	16284	0	0.0075964	0.59247	0.59282	0.970422	10757	0	0.0075964
CDK5R1	5	0.8788	0.87915	0.98771	16285	0	0.59383	0.59247	0.59282	0.970422	10819	0	0.59383
LUZP1	5	0.8788	0.87915	0.98771	16286	0	0.0075964	0.040368	0.073872	0.883486	1246	2	0.0075964
AOX1	5	0.8788	0.87915	0.98771	16287	0	0.010129	0.12496	0.17377	0.925858	2700	1	0.010129
TRDMT1	5	0.8788	0.87915	0.98771	16288	0	0.0075964	0.59247	0.59282	0.970422	10681	0	0.0075964
CDO1	5	0.8788	0.87915	0.98771	16289	0	0.0075964	0.80991	0.81026	0.97199	13869	0	0.0075964
OLFR986	5	0.8788	0.87915	0.98771	16290	0	0.0075964	0.29715	0.30793	0.964979	5357	1	0.0075964
PDK4	5	0.8788	0.87915	0.98771	16291	0	0.0075964	0.17387	0.20955	0.964979	3346	1	0.0075964
1810009A15RIK	5	0.8788	0.87915	0.98771	16292	0	-0.99622	0.29715	0.30793	0.964979	5335	1	-0.99622
OLFR554	5	0.8788	0.87915	0.98771	16293	0	0.59383	0.053365	0.093958	0.883486	1596	1	0.59383
GM166	5	0.8788	0.87915	0.98771	16294	0	0.0075964	0.78121	0.78154	0.97199	13757	0	0.0075964
TMEM26	5	0.8788	0.87915	0.98771	16295	0	0.0075964	0.40806	0.40906	0.966282	6383	1	0.0075964
TJP1	5	0.8788	0.87915	0.98771	16296	0	0.59383	0.040368	0.073872	0.883486	1171	2	0.59383
VMN1R67	5	0.8788	0.87915	0.98771	16297	0	0.4258	0.0065818	0.017737	0.855765	282	2	0.4258
USP38	5	0.8788	0.87915	0.98771	16298	0	-0.99622	0.9375	0.93774	0.987989	17564	0	-0.99622
ACACA	5	0.8788	0.87915	0.98771	16299	0	-0.99622	0.16849	0.20564	0.964979	3331	1	-0.99622
DIS3L2	5	0.8788	0.87915	0.98771	16300	0	0.0075964	0.59247	0.59282	0.970422	10563	0	0.0075964
OLFR305	5	0.8788	0.87915	0.98771	16301	0	0.0075964	0.75251	0.75278	0.97199	13661	0	0.0075964
NET1	5	0.8788	0.87915	0.98771	16302	0	0.0075964	0.12496	0.17377	0.925858	2585	1	0.0075964
GANC	5	0.8788	0.87915	0.98771	16303	0	0.0075964	0.59247	0.59282	0.970422	10412	0	0.0075964
A830010M20RIK	5	0.8788	0.87915	0.98771	16304	0	0.4258	0.29715	0.30793	0.964979	5326	1	0.4258
BBS10	5	0.8788	0.87915	0.98771	16305	0	0.0075964	0.59247	0.59282	0.970422	11065	0	0.0075964
PDIA4	5	0.8788	0.87915	0.98771	16306	0	0.0075964	0.12496	0.17377	0.925858	2674	1	0.0075964
DNAJB8	5	0.8788	0.87915	0.98771	16307	0	0.3337	0.29715	0.30793	0.964979	5366	1	0.3337
FGFR1OP2	5	0.8788	0.87915	0.98771	16308	0	0.0075964	0.59247	0.59282	0.970422	10772	0	0.0075964
CXXC5	5	0.8788	0.87915	0.98771	16309	0	0.0075964	0.9375	0.93774	0.987989	17697	0	0.0075964
CTCFL	5	0.8788	0.87915	0.98771	16310	0	0.0075964	0.040368	0.073872	0.883486	1158	2	0.0075964
CHST12	5	0.8788	0.87915	0.98771	16311	0	0.0075964	0.80991	0.81026	0.97199	13872	0	0.0075964
MUT	5	0.8788	0.87915	0.98771	16312	0	0.0075964	0.9375	0.93774	0.987989	17710	0	0.0075964
TIAL1	5	0.8788	0.87915	0.98771	16313	0	0.010129	0.59247	0.59282	0.970422	10800	0	0.010129
GOT1L1	5	0.8788	0.87915	0.98771	16314	0	0.0075964	0.77162	0.77186	0.97199	13715	0	0.0075964
TK1	5	0.8788	0.87915	0.98771	16315	0	0.0075964	0.59247	0.59282	0.970422	10822	0	0.0075964
POLR3G	5	0.8788	0.87915	0.98771	16316	0	0.59383	0.29715	0.30793	0.964979	5453	1	0.59383
OSMR	5	0.8788	0.87915	0.98771	16317	0	0.0075964	0.59247	0.59282	0.970422	10600	0	0.0075964
CEACAM18	5	0.8788	0.87915	0.98771	16318	0	-0.99622	0.0085462	0.022637	0.855765	343	1	-0.99622
HS3ST1	5	0.8788	0.87915	0.98771	16319	0	-0.99622	0.59247	0.59282	0.970422	10996	0	-0.99622
SHC3	5	0.8788	0.87915	0.98771	16320	0	0.0075964	0.73302	0.73316	0.97199	13360	0	0.0075964
CD2AP	5	0.8788	0.87915	0.98771	16321	0	0.0075964	0.43081	0.43148	0.966282	8286	0	0.0075964
MUM1L1	5	0.8788	0.87915	0.98771	16322	0	-0.99622	0.59247	0.59282	0.970422	10504	0	-0.99622
DCLK2	5	0.8788	0.87915	0.98771	16323	0	0.0075964	0.021755	0.044804	0.883486	706	1	0.0075964
OLFR1500	5	0.8788	0.87915	0.98771	16324	0	0.18332	0.59247	0.59282	0.970422	11050	0	0.18332
WFDC1	5	0.8788	0.87915	0.98771	16325	0	0.0075964	0.59247	0.59282	0.970422	10762	0	0.0075964
LPGAT1	5	0.8788	0.87915	0.98771	16326	0	0.0075964	0.73302	0.73316	0.97199	13356	0	0.0075964
WASF2	5	0.8788	0.87915	0.98771	16327	0	0.0075964	0.29715	0.30793	0.964979	5446	1	0.0075964
VAV3	5	0.8788	0.87915	0.98771	16328	0	0.012154	0.59247	0.59282	0.970422	11057	0	0.012154
CPT1A	5	0.8788	0.87915	0.98771	16329	0	0.010129	0.59247	0.59282	0.970422	10700	0	0.010129
DIEXF	5	0.8788	0.87915	0.98771	16330	0	0.010129	0.59247	0.59282	0.970422	10521	0	0.010129
CRK	5	0.8788	0.87915	0.98771	16331	0	0.74811	0.008453	0.022417	0.855765	341	3	0.74811
SNX17	5	0.8788	0.87915	0.98771	16332	0	0.011395	0.12496	0.17377	0.925858	2646	1	0.011395
SEC22A	5	0.8788	0.87915	0.98771	16333	0	0.0075964	0.19817	0.22786	0.964979	4006	1	0.0075964
SLC1A1	5	0.8788	0.87915	0.98771	16334	0	0.0075964	0.40806	0.40906	0.966282	6401	1	0.0075964
CXCR6	5	0.8788	0.87915	0.98771	16335	0	0.59383	0.59247	0.59282	0.970422	10833	0	0.59383
5730494M16RIK	5	0.8788	0.87915	0.98771	16336	0	0.0075964	0.59247	0.59282	0.970422	10533	0	0.0075964
PSIP1	5	0.8788	0.87915	0.98771	16337	0	0.4258	0.12496	0.17377	0.925858	2571	1	0.4258
TAF9B	5	0.8788	0.87915	0.98771	16338	0	0.0075964	0.75886	0.75907	0.97199	13675	0	0.0075964
MTMR11	5	0.8788	0.87915	0.98771	16339	0	0.0075964	0.9375	0.93774	0.987989	17719	0	0.0075964
QRFPR	5	0.8788	0.87915	0.98771	16340	0	0.0075964	0.29715	0.30793	0.964979	5376	1	0.0075964
ATP8B2	5	0.8788	0.87915	0.98771	16341	0	0.0075964	0.40806	0.40906	0.966282	6411	1	0.0075964
CD164	5	0.8788	0.87915	0.98771	16342	0	0.0075964	0.59247	0.59282	0.970422	11011	0	0.0075964
BRIP1	5	0.8788	0.87915	0.98771	16343	0	0.0075964	0.76258	0.76284	0.97199	13688	0	0.0075964
FERT2	5	0.8788	0.87915	0.98771	16344	0	0.010129	0.021755	0.044804	0.883486	688	1	0.010129
C2CD3	5	0.8788	0.87915	0.98771	16345	0	0.59383	0.0065818	0.017737	0.855765	291	2	0.59383
MYH9	5	0.8788	0.87915	0.98771	16346	0	0.59383	0.29715	0.30793	0.964979	5364	1	0.59383
MTAP7D3	5	0.8788	0.87915	0.98771	16347	0	0.59383	0.40806	0.40906	0.966282	6410	1	0.59383
GPR110	5	0.8788	0.87915	0.98771	16348	0	0.3337	0.40806	0.40906	0.966282	6353	1	0.3337
MMAA	5	0.8788	0.87915	0.98771	16349	0	0.0075964	0.021755	0.044804	0.883486	713	1	0.0075964
UGT2B34	5	0.8788	0.87915	0.98771	16350	0	0.4258	0.040368	0.073872	0.883486	1239	2	0.4258
RGL2	5	0.8788	0.87915	0.98771	16351	0	0.0075964	0.021755	0.044804	0.883486	686	1	0.0075964
MBD6	5	0.8788	0.87915	0.98771	16352	0	0.0075964	0.040368	0.073872	0.883486	1168	2	0.0075964
LCN5	5	0.8788	0.87915	0.98771	16353	0	0.010129	0.080816	0.13596	0.898168	2080	2	0.010129
HMGXB3	5	0.8788	0.87915	0.98771	16354	0	-0.99622	0.59247	0.59282	0.970422	10693	0	-0.99622
MFSD9	5	0.8788	0.87915	0.98771	16355	0	0.010129	0.29715	0.30793	0.964979	5121	1	0.010129
SLC25A16	5	0.8788	0.87915	0.98771	16356	0	0.59383	0.59247	0.59282	0.970422	10771	0	0.59383
POLG2	5	0.8788	0.87915	0.98771	16357	0	0.0075964	0.73302	0.73316	0.97199	13322	0	0.0075964
FGD6	5	0.8788	0.87915	0.98771	16358	0	0.010129	0.29715	0.30793	0.964979	5144	1	0.010129
GM17384	5	0.8788	0.87915	0.98771	16359	0	0.010129	0.29715	0.30793	0.964979	5238	1	0.010129
CSTF2T	5	0.8788	0.87915	0.98771	16360	0	0.013294	0.59247	0.59282	0.970422	10686	0	0.013294
FABP1	5	0.8788	0.87915	0.98771	16361	0	0.74811	0.008453	0.022417	0.855765	335	3	0.74811
RGS7BP	5	0.8788	0.87915	0.98771	16362	0	0.0075964	0.59247	0.59282	0.970422	10389	0	0.0075964
PARK7	5	0.8788	0.87915	0.98771	16363	0	0.010129	0.0011642	0.003683	0.7395	57	2	0.010129
CRP	5	0.8788	0.87915	0.98771	16364	0	0.4258	0.19817	0.22786	0.964979	4029	1	0.4258
PTX3	5	0.8788	0.87915	0.98771	16365	0	0.0075964	0.29715	0.30793	0.964979	5226	1	0.0075964
ST6GAL1	5	0.8788	0.87915	0.98771	16366	0	0.0075964	0.59247	0.59282	0.970422	10891	0	0.0075964
INPP5A	5	0.8788	0.87915	0.98771	16367	0	0.0075964	0.9375	0.93774	0.987989	17371	0	0.0075964
NUP153	5	0.8788	0.87915	0.98771	16368	0	0.0075964	0.80991	0.81026	0.97199	13887	0	0.0075964
UBL4	5	0.8788	0.87915	0.98771	16369	0	0.4258	0.29715	0.30793	0.964979	5278	1	0.4258
AKAP17B	5	0.8788	0.87915	0.98771	16370	0	0.0075964	0.29715	0.30793	0.964979	5365	1	0.0075964
CDK11B	5	0.8788	0.87915	0.98771	16371	0	0.0075964	0.18003	0.21413	0.964979	3380	1	0.0075964
GM13177	5	0.8788	0.87915	0.98771	16372	0	0.59383	0.59247	0.59282	0.970422	10894	0	0.59383
IFT140	5	0.8788	0.87915	0.98771	16373	0	-0.99622	0.9375	0.93774	0.987989	17435	0	-0.99622
LTBP4	5	0.8788	0.87915	0.98771	16374	0	0.0075964	0.021755	0.044804	0.883486	704	1	0.0075964
TEKT1	5	0.8788	0.87915	0.98771	16375	0	-0.99622	0.59247	0.59282	0.970422	10912	0	-0.99622
4930588N13RIK	5	0.8788	0.87915	0.98771	16376	0	0.59383	0.053365	0.093958	0.883486	1606	1	0.59383
CDK14	5	0.8788	0.87915	0.98771	16377	0	0.0075964	0.73302	0.73316	0.97199	13381	0	0.0075964
TNFRSF23	5	0.8788	0.87915	0.98771	16378	0	0.010129	0.053365	0.093958	0.883486	1615	1	0.010129
FBXW20	5	0.8788	0.87915	0.98771	16379	0	0.59383	0.12496	0.17377	0.925858	2640	1	0.59383
WDR45L	5	0.8788	0.87915	0.98771	16380	0	0.0075964	0.29715	0.30793	0.964979	5290	1	0.0075964
PCDHA11	5	0.8788	0.87915	0.98771	16381	0	0.0075964	0.80991	0.81026	0.97199	13881	0	0.0075964
SLC36A2	5	0.8788	0.87915	0.98771	16382	0	0.0075964	0.59247	0.59282	0.970422	10550	0	0.0075964
MEGF8	5	0.8788	0.87915	0.98771	16383	0	0.3337	0.040368	0.073872	0.883486	1162	2	0.3337
PLXNA3	5	0.8788	0.87915	0.98771	16384	0	0.010129	0.021755	0.044804	0.883486	719	2	0.010129
PLXNA2	5	0.8788	0.87915	0.98771	16385	0	-0.99622	0.9375	0.93774	0.987989	17428	0	-0.99622
PCDHB9	5	0.8788	0.87915	0.98771	16386	0	0.010129	0.59247	0.59282	0.970422	11045	0	0.010129
FAIM3	5	0.8788	0.87915	0.98771	16387	0	0.010129	0.021755	0.044804	0.883486	685	1	0.010129
RANBP6	5	0.8788	0.87915	0.98771	16388	0	0.59383	0.17387	0.20955	0.964979	3350	1	0.59383
OLFR1535	5	0.8788	0.87915	0.98771	16389	0	0.010129	0.59247	0.59282	0.970422	10548	0	0.010129
MTMR3	5	0.8788	0.87915	0.98771	16390	0	0.0075964	0.29715	0.30793	0.964979	5340	1	0.0075964
SLC2A9	5	0.8788	0.87915	0.98771	16391	0	-0.99622	0.59247	0.59282	0.970422	10597	0	-0.99622
ZBTB16	5	0.8788	0.87915	0.98771	16392	0	0.0075964	0.0065818	0.017737	0.855765	281	2	0.0075964
RBM43	5	0.8788	0.87915	0.98771	16393	0	0.0075964	0.0017464	0.0052022	0.7395	87	2	0.0075964
ATP7B	5	0.8788	0.87915	0.98771	16394	0	0.0075964	0.9375	0.93774	0.987989	17598	0	0.0075964
COLEC12	5	0.8788	0.87915	0.98771	16395	0	0.4258	0.12496	0.17377	0.925858	2699	1	0.4258
8030423J24RIK	5	0.8788	0.87915	0.98771	16396	0	0.0075964	0.59247	0.59282	0.970422	10415	0	0.0075964
AI480653	5	0.8788	0.87915	0.98771	16397	0	-0.99622	0.9375	0.93774	0.987989	17575	0	-0.99622
GEM	5	0.8788	0.87915	0.98771	16398	0	0.0075964	0.59247	0.59282	0.970422	10936	0	0.0075964
MS4A18	5	0.8788	0.87915	0.98771	16399	0	0.0075964	0.080816	0.13596	0.898168	2076	2	0.0075964
DUSP21	5	0.8788	0.87915	0.98771	16400	0	0.012661	0.053365	0.093958	0.883486	1603	1	0.012661
CYTH3	5	0.8788	0.87915	0.98771	16401	0	0.0075964	0.040368	0.073872	0.883486	1225	2	0.0075964
FOLH1	5	0.8788	0.87915	0.98771	16402	0	0.0075964	0.12496	0.17377	0.925858	2658	1	0.0075964
GM1123	5	0.8788	0.87915	0.98771	16403	0	0.22055	0.021755	0.044804	0.883486	715	2	0.22055
CSTF2	5	0.8788	0.87915	0.98771	16404	0	0.0075964	0.29715	0.30793	0.964979	5250	1	0.0075964
SRPX	5	0.8788	0.87915	0.98771	16405	0	0.0075964	0.59247	0.59282	0.970422	11085	0	0.0075964
DUOX2	5	0.8788	0.87915	0.98771	16406	0	0.010129	0.59247	0.59282	0.970422	10447	0	0.010129
SEPP1	5	0.8788	0.87915	0.98771	16407	0	0.59383	0.59247	0.59282	0.970422	10672	0	0.59383
SYT15	5	0.8788	0.87915	0.98771	16408	0	0.0075964	0.59247	0.59282	0.970422	10864	0	0.0075964
VMN1R54	5	0.8788	0.87915	0.98771	16409	0	0.0075964	0.021755	0.044804	0.883486	718	2	0.0075964
OLFR1396	5	0.8788	0.87915	0.98771	16410	0	0.010129	0.59247	0.59282	0.970422	10750	0	0.010129
UGT1A5	5	0.8788	0.87915	0.98771	16411	0	0.0075964	0.59247	0.59282	0.970422	10703	0	0.0075964
PROS1	5	0.8788	0.87915	0.98771	16412	0	0.59383	0.033598	0.063338	0.883486	1108	1	0.59383
